"State.Code","County.Code","GIS.Join.Match.Code","Data.File.Year","Region.Code","Division.Code","State.Name","County.Name","CENSUS2010","X","Full.Name","POPESTIMATE042010","HUBasedPop042010","Error","PctError","AbsPctError","Error_HUBasedPop","PctError_HUBasedPop","AbsPctError_HUBasedPop"
"06","095","G0600950","2010","4","9","California","Solano County",413344,"","Solano County California",408331,443151,-5013,-1.21279128280561,1.21279128280561,29807,7.21118487264845,7.21118487264845
"06","097","G0600970","2010","4","9","California","Sonoma County",483878,"","Sonoma County California",475037,498007,-8841,-1.82711344595125,1.82711344595125,14129,2.91995089671363,2.91995089671363
"06","099","G0600990","2010","4","9","California","Stanislaus County",514453,"","Stanislaus County California",511277,519315,-3176,-0.617354743776399,0.617354743776399,4862,0.945081474886919,0.945081474886919
"06","101","G0601010","2010","4","9","California","Sutter County",94737,"","Sutter County California",92561,93304,-2176,-2.29688506074712,2.29688506074712,-1433,-1.51260859009679,1.51260859009679
"06","103","G0601030","2010","4","9","California","Tehama County",63463,"","Tehama County California",61553,63502,-1910,-3.00962765706002,3.00962765706002,39,0.0614531301703355,0.0614531301703355
"06","105","G0601050","2010","4","9","California","Trinity County",13786,"","Trinity County California",14173,13665,387,2.80719570578848,2.80719570578848,-121,-0.877702016538517,0.877702016538517
"06","107","G0601070","2010","4","9","California","Tulare County",442179,"","Tulare County California",433618,429534,-8561,-1.936093753887,1.936093753887,-12645,-2.85970161405223,2.85970161405223
"06","109","G0601090","2010","4","9","California","Tuolumne County",55365,"","Tuolumne County California",54593,58807,-772,-1.39438273277341,1.39438273277341,3442,6.21692404948975,6.21692404948975
"06","111","G0601110","2010","4","9","California","Ventura County",823318,"","Ventura County California",808014,819876,-15304,-1.85882004280242,1.85882004280242,-3442,-0.418064465977909,0.418064465977909
"06","113","G0601130","2010","4","9","California","Yolo County",200849,"","Yolo County California",200155,199506,-694,-0.34553321151711,0.34553321151711,-1343,-0.66866153179752,0.66866153179752
"06","115","G0601150","2010","4","9","California","Yuba County",72155,"","Yuba County California",72990,76539,835,1.15723096112536,1.15723096112536,4384,6.07580902224378,6.07580902224378
"08","001","G0800010","2010","4","8","Colorado","Adams County",441603,"","Adams County Colorado",446592,446808,4989,1.12974775986576,1.12974775986576,5205,1.17866047105658,1.17866047105658
"08","003","G0800030","2010","4","8","Colorado","Alamosa County",15445,"","Alamosa County Colorado",15618,16179,173,1.12010359339592,1.12010359339592,734,4.75234703787634,4.75234703787634
"08","005","G0800050","2010","4","8","Colorado","Arapahoe County",572003,"","Arapahoe County Colorado",573771,581634,1768,0.309089287993245,0.309089287993245,9631,1.68373242797678,1.68373242797678
"08","007","G0800070","2010","4","8","Colorado","Archuleta County",12084,"","Archuleta County Colorado",12343,13770,259,2.14333002317114,2.14333002317114,1686,13.9523336643496,13.9523336643496
"08","009","G0800090","2010","4","8","Colorado","Baca County",3788,"","Baca County Colorado",3764,4641,-24,-0.633579725448786,0.633579725448786,853,22.5184794086589,22.5184794086589
"08","011","G0800110","2010","4","8","Colorado","Bent County",6499,"","Bent County Colorado",6693,6110,194,2.98507462686567,2.98507462686567,-389,-5.98553623634405,5.98553623634405
"08","013","G0800130","2010","4","8","Colorado","Boulder County",294567,"","Boulder County Colorado",303838,303338,9271,3.14733150692372,3.14733150692372,8771,2.97759083671966,2.97759083671966
"08","014","G0800140","2010","4","8","Colorado","Broomfield County",55889,"","Broomfield County Colorado",56585,58729,696,1.24532555601281,1.24532555601281,2840,5.0815008320063,5.0815008320063
"08","015","G0800150","2010","4","8","Colorado","Chaffee County",17809,"","Chaffee County Colorado",17147,19602,-662,-3.71722162951317,3.71722162951317,1793,10.0679431747993,10.0679431747993
"08","017","G0800170","2010","4","8","Colorado","Cheyenne County",1836,"","Cheyenne County Colorado",1709,2296,-127,-6.91721132897603,6.91721132897603,460,25.0544662309368,25.0544662309368
"08","019","G0800190","2010","4","8","Colorado","Clear Creek County",9088,"","Clear Creek County Colorado",8750,9895,-338,-3.71919014084507,3.71919014084507,807,8.87984154929578,8.87984154929578
"08","021","G0800210","2010","4","8","Colorado","Conejos County",8256,"","Conejos County Colorado",7984,9384,-272,-3.29457364341085,3.29457364341085,1128,13.6627906976744,13.6627906976744
"08","023","G0800230","2010","4","8","Colorado","Costilla County",3524,"","Costilla County Colorado",3173,3927,-351,-9.96027241770715,9.96027241770715,403,11.4358683314415,11.4358683314415
"08","025","G0800250","2010","4","8","Colorado","Crowley County",5823,"","Crowley County Colorado",6473,5664,650,11.1626309462476,11.1626309462476,-159,-2.73055126223596,2.73055126223596
"08","027","G0800270","2010","4","8","Colorado","Custer County",4255,"","Custer County Colorado",4055,4683,-200,-4.70035252643948,4.70035252643948,428,10.0587544065805,10.0587544065805
"08","029","G0800290","2010","4","8","Colorado","Delta County",30952,"","Delta County Colorado",31091,30111,139,0.449082450245541,0.449082450245541,-841,-2.71711036443525,2.71711036443525
"08","031","G0800310","2010","4","8","Colorado","Denver County",600158,"","Denver County Colorado",622417,617080,22259,3.70885666774416,3.70885666774416,16922,2.81959084107852,2.81959084107852
"08","033","G0800330","2010","4","8","Colorado","Dolores County",2064,"","Dolores County Colorado",1940,1990,-124,-6.0077519379845,6.0077519379845,-74,-3.58527131782946,3.58527131782946
"08","035","G0800350","2010","4","8","Colorado","Douglas County",285465,"","Douglas County Colorado",292172,285533,6707,2.34949993869651,2.34949993869651,68,0.0238207836337204,0.0238207836337204
"08","037","G0800370","2010","4","8","Colorado","Eagle County",52197,"","Eagle County Colorado",53440,51389,1243,2.38136291357741,2.38136291357741,-808,-1.54798168477116,1.54798168477116
"08","039","G0800390","2010","4","8","Colorado","Elbert County",23086,"","Elbert County Colorado",23447,25155,361,1.56371827081348,1.56371827081348,2069,8.96214155765399,8.96214155765399
"08","041","G0800410","2010","4","8","Colorado","El Paso County",622263,"","El Paso County Colorado",613331,633804,-8932,-1.43540592964711,1.43540592964711,11541,1.85468202351739,1.85468202351739
"08","043","G0800430","2010","4","8","Colorado","Fremont County",46824,"","Fremont County Colorado",47501,52201,677,1.44583974030412,1.44583974030412,5377,11.4834273022382,11.4834273022382
"08","045","G0800450","2010","4","8","Colorado","Garfield County",56389,"","Garfield County Colorado",55684,56205,-705,-1.25024384188406,1.25024384188406,-184,-0.326304775754136,0.326304775754136
"08","047","G0800470","2010","4","8","Colorado","Gilpin County",5441,"","Gilpin County Colorado",5653,5657,212,3.89634258408381,3.89634258408381,216,3.96985848189671,3.96985848189671
"08","049","G0800490","2010","4","8","Colorado","Grand County",14843,"","Grand County Colorado",13777,17801,-1066,-7.1818365559523,7.1818365559523,2958,19.9285858653911,19.9285858653911
"08","051","G0800510","2010","4","8","Colorado","Gunnison County",15324,"","Gunnison County Colorado",15345,16936,21,0.137039937353171,0.137039937353171,1612,10.5194466196815,10.5194466196815
"08","053","G0800530","2010","4","8","Colorado","Hinsdale County",843,"","Hinsdale County Colorado",857,878,14,1.66073546856465,1.66073546856465,35,4.15183867141162,4.15183867141162
"08","055","G0800550","2010","4","8","Colorado","Huerfano County",6711,"","Huerfano County Colorado",6698,8767,-13,-0.193711816420802,0.193711816420802,2056,30.6362688123976,30.6362688123976
"08","057","G0800570","2010","4","8","Colorado","Jackson County",1394,"","Jackson County Colorado",1346,1734,-48,-3.44332855093257,3.44332855093257,340,24.390243902439,24.390243902439
"08","059","G0800590","2010","4","8","Colorado","Jefferson County",534543,"","Jefferson County Colorado",540264,568226,5721,1.07026001650008,1.07026001650008,33683,6.30127043100368,6.30127043100368
"08","061","G0800610","2010","4","8","Colorado","Kiowa County",1398,"","Kiowa County Colorado",1249,1642,-149,-10.6580829756795,10.6580829756795,244,17.4535050071531,17.4535050071531
"08","063","G0800630","2010","4","8","Colorado","Kit Carson County",8270,"","Kit Carson County Colorado",8223,8279,-47,-0.568319226118501,0.568319226118501,9,0.108827085852479,0.108827085852479
"08","065","G0800650","2010","4","8","Colorado","Lake County",7310,"","Lake County Colorado",7978,8772,668,9.13816689466484,9.13816689466484,1462,20,20
"08","067","G0800670","2010","4","8","Colorado","La Plata County",51334,"","La Plata County Colorado",52000,55938,666,1.29738574823704,1.29738574823704,4604,8.96871469201699,8.96871469201699
"08","069","G0800690","2010","4","8","Colorado","Larimer County",299630,"","Larimer County Colorado",300290,313005,660,0.220271668391016,0.220271668391016,13375,4.46383873443914,4.46383873443914
"08","071","G0800710","2010","4","8","Colorado","Las Animas County",15507,"","Las Animas County Colorado",15670,16217,163,1.05113819565358,1.05113819565358,710,4.57857741665055,4.57857741665055
"08","073","G0800730","2010","4","8","Colorado","Lincoln County",5467,"","Lincoln County Colorado",5183,6210,-284,-5.19480519480519,5.19480519480519,743,13.5906347173953,13.5906347173953
"08","075","G0800750","2010","4","8","Colorado","Logan County",22709,"","Logan County Colorado",20927,21320,-1782,-7.84710907569686,7.84710907569686,-1389,-6.11651768021489,6.11651768021489
"08","077","G0800770","2010","4","8","Colorado","Mesa County",146723,"","Mesa County Colorado",145808,145178,-915,-0.623624108013059,0.623624108013059,-1545,-1.0530046413991,1.0530046413991
"08","079","G0800790","2010","4","8","Colorado","Mineral County",712,"","Mineral County Colorado",913,936,201,28.2303370786517,28.2303370786517,224,31.4606741573034,31.4606741573034
"08","081","G0800810","2010","4","8","Colorado","Moffat County",13795,"","Moffat County Colorado",14054,14364,259,1.87749184487133,1.87749184487133,569,4.12468285610729,4.12468285610729
"08","083","G0800830","2010","4","8","Colorado","Montezuma County",25535,"","Montezuma County Colorado",25464,25365,-71,-0.278049735656941,0.278049735656941,-170,-0.665752888192677,0.665752888192677
"08","085","G0800850","2010","4","8","Colorado","Montrose County",41276,"","Montrose County Colorado",41104,41943,-172,-0.416707045256323,0.416707045256323,667,1.61595115805795,1.61595115805795
"08","087","G0800870","2010","4","8","Colorado","Morgan County",28159,"","Morgan County Colorado",27857,29333,-302,-1.07248126709045,1.07248126709045,1174,4.16918214425228,4.16918214425228
"08","089","G0800890","2010","4","8","Colorado","Otero County",18831,"","Otero County Colorado",18720,20551,-111,-0.58945356061813,0.58945356061813,1720,9.13387499336201,9.13387499336201
"08","091","G0800910","2010","4","8","Colorado","Ouray County",4436,"","Ouray County Colorado",4680,4971,244,5.50045085662759,5.50045085662759,535,12.0604147880974,12.0604147880974
"08","093","G0800930","2010","4","8","Colorado","Park County",16206,"","Park County Colorado",16956,18329,750,4.6279155868197,4.6279155868197,2123,13.1000863877576,13.1000863877576
"08","095","G0800950","2010","4","8","Colorado","Phillips County",4442,"","Phillips County Colorado",4573,4603,131,2.94912201710941,2.94912201710941,161,3.62449347140927,3.62449347140927
"08","097","G0800970","2010","4","8","Colorado","Pitkin County",17148,"","Pitkin County Colorado",16087,16965,-1061,-6.18731047352461,6.18731047352461,-183,-1.06717984604619,1.06717984604619
"08","099","G0800990","2010","4","8","Colorado","Prowers County",12551,"","Prowers County Colorado",12944,14725,393,3.13122460361724,3.13122460361724,2174,17.3213289777707,17.3213289777707
"08","101","G0801010","2010","4","8","Colorado","Pueblo County",159063,"","Pueblo County Colorado",158939,163483,-124,-0.0779565329460654,0.0779565329460654,4420,2.77877319049685,2.77877319049685
"08","103","G0801030","2010","4","8","Colorado","Rio Blanco County",6666,"","Rio Blanco County Colorado",6401,6726,-265,-3.97539753975398,3.97539753975398,60,0.9000900090009,0.9000900090009
"08","105","G0801050","2010","4","8","Colorado","Rio Grande County",11982,"","Rio Grande County Colorado",11728,13906,-254,-2.11984643632115,2.11984643632115,1924,16.0574194625271,16.0574194625271
"08","107","G0801070","2010","4","8","Colorado","Routt County",23509,"","Routt County Colorado",23305,26886,-204,-0.867752775532775,0.867752775532775,3377,14.3647113871283,14.3647113871283
"08","109","G0801090","2010","4","8","Colorado","Saguache County",6108,"","Saguache County Colorado",7101,7419,993,16.2573673870334,16.2573673870334,1311,21.4636542239686,21.4636542239686
"08","111","G0801110","2010","4","8","Colorado","San Juan County",699,"","San Juan County Colorado",577,645,-122,-17.4535050071531,17.4535050071531,-54,-7.72532188841202,7.72532188841202
"08","113","G0801130","2010","4","8","Colorado","San Miguel County",7359,"","San Miguel County Colorado",7562,8162,203,2.75852697377361,2.75852697377361,803,10.9118086696562,10.9118086696562
"08","115","G0801150","2010","4","8","Colorado","Sedgwick County",2379,"","Sedgwick County Colorado",2292,2739,-87,-3.65699873896595,3.65699873896595,360,15.1324085750315,15.1324085750315
"08","117","G0801170","2010","4","8","Colorado","Summit County",27994,"","Summit County Colorado",27464,28237,-530,-1.89326284203758,1.89326284203758,243,0.868043152104022,0.868043152104022
"08","119","G0801190","2010","4","8","Colorado","Teller County",23350,"","Teller County Colorado",21958,24303,-1392,-5.96145610278373,5.96145610278373,953,4.0813704496788,4.0813704496788
"08","121","G0801210","2010","4","8","Colorado","Washington County",4814,"","Washington County Colorado",4405,5063,-409,-8.49605317823016,8.49605317823016,249,5.17241379310345,5.17241379310345
"08","123","G0801230","2010","4","8","Colorado","Weld County",252825,"","Weld County Colorado",259628,259138,6803,2.69079402748937,2.69079402748937,6313,2.49698407989716,2.49698407989716
"08","125","G0801250","2010","4","8","Colorado","Yuma County",10043,"","Yuma County Colorado",9797,10016,-246,-2.4494672906502,2.4494672906502,-27,-0.268843970925022,0.268843970925022
"09","001","G0900010","2010","1","1","Connecticut","Fairfield County",916829,"","Fairfield County Connecticut",906383,918892,-10446,-1.13936186573505,1.13936186573505,2063,0.225014697397225,0.225014697397225
"09","003","G0900030","2010","1","1","Connecticut","Hartford County",894014,"","Hartford County Connecticut",881061,886401,-12953,-1.44885874270425,1.44885874270425,-7613,-0.851552660249168,0.851552660249168
"09","005","G0900050","2010","1","1","Connecticut","Litchfield County",189927,"","Litchfield County Connecticut",187773,191956,-2154,-1.13411995134973,1.13411995134973,2029,1.06830519094178,1.06830519094178
"09","007","G0900070","2010","1","1","Connecticut","Middlesex County",165676,"","Middlesex County Connecticut",165773,168089,97,0.0585480093676815,0.0585480093676815,2413,1.45645718148676,1.45645718148676
"09","009","G0900090","2010","1","1","Connecticut","New Haven County",862477,"","New Haven County Connecticut",850067,846546,-12410,-1.43887894981547,1.43887894981547,-15931,-1.84712172034733,1.84712172034733
"09","011","G0900110","2010","1","1","Connecticut","New London County",274055,"","New London County Connecticut",264140,274898,-9915,-3.61788692050866,3.61788692050866,843,0.307602488551568,0.307602488551568
"09","013","G0900130","2010","1","1","Connecticut","Tolland County",152691,"","Tolland County Connecticut",150966,149944,-1725,-1.12973259720612,1.12973259720612,-2747,-1.79905822871027,1.79905822871027
"09","015","G0900150","2010","1","1","Connecticut","Windham County",118428,"","Windham County Connecticut",117762,117371,-666,-0.562367007802209,0.562367007802209,-1057,-0.892525416286689,0.892525416286689
"10","001","G1000010","2010","3","5","Delaware","Kent County",162310,"","Kent County Delaware",159175,161585,-3135,-1.93148912574703,1.93148912574703,-725,-0.446676113609759,0.446676113609759
"10","003","G1000030","2010","3","5","Delaware","New Castle County",538479,"","New Castle County Delaware",536356,537274,-2123,-0.394258643326852,0.394258643326852,-1205,-0.223778457470022,0.223778457470022
"10","005","G1000050","2010","3","5","Delaware","Sussex County",197145,"","Sussex County Delaware",194191,200657,-2954,-1.49838951025895,1.49838951025895,3512,1.78142991199371,1.78142991199371
"11","001","G1100010","2010","3","5","District Of Columbia","District Of Columbia",601723,"","District Of Columbia District Of Columbia",607918,594071,6195,1.02954349426563,1.02954349426563,-7652,-1.27168148799365,1.27168148799365
"12","001","G1200010","2010","3","5","Florida","Alachua County",247336,"","Alachua County Florida",244056,253722,-3280,-1.32613125464955,1.32613125464955,6386,2.58191286347317,2.58191286347317
"12","003","G1200030","2010","3","5","Florida","Baker County",27115,"","Baker County Florida",26173,26433,-942,-3.4740918310898,3.4740918310898,-682,-2.51521298174442,2.51521298174442
"12","005","G1200050","2010","3","5","Florida","Bay County",168852,"","Bay County Florida",165235,187802,-3617,-2.14211261933528,2.14211261933528,18950,11.2228460426883,11.2228460426883
"12","007","G1200070","2010","3","5","Florida","Bradford County",28520,"","Bradford County Florida",28727,27989,207,0.725806451612903,0.725806451612903,-531,-1.86185133239832,1.86185133239832
"12","009","G1200090","2010","3","5","Florida","Brevard County",543376,"","Brevard County Florida",535711,577269,-7665,-1.41062542327964,1.41062542327964,33893,6.23748564529902,6.23748564529902
"12","011","G1200110","2010","3","5","Florida","Broward County",1748066,"","Broward County Florida",1782500,1766826,34434,1.96983409093249,1.96983409093249,18760,1.07318602386866,1.07318602386866
"12","013","G1200130","2010","3","5","Florida","Calhoun County",14625,"","Calhoun County Florida",13607,13708,-1018,-6.96068376068376,6.96068376068376,-917,-6.27008547008547,6.27008547008547
"12","015","G1200150","2010","3","5","Florida","Charlotte County",159978,"","Charlotte County Florida",156718,180373,-3260,-2.03778019477678,2.03778019477678,20395,12.7486279363412,12.7486279363412
"12","017","G1200170","2010","3","5","Florida","Citrus County",141236,"","Citrus County Florida",139851,146685,-1385,-0.980628168455635,0.980628168455635,5449,3.85808150896372,3.85808150896372
"12","019","G1200190","2010","3","5","Florida","Clay County",190865,"","Clay County Florida",187604,192470,-3261,-1.7085374479344,1.7085374479344,1605,0.840908495533492,0.840908495533492
"12","021","G1200210","2010","3","5","Florida","Collier County",321520,"","Collier County Florida",320911,338740,-609,-0.189412789251057,0.189412789251057,17220,5.35580990296094,5.35580990296094
"12","023","G1200230","2010","3","5","Florida","Columbia County",67531,"","Columbia County Florida",69437,63397,1906,2.82240748693193,2.82240748693193,-4134,-6.12163302779464,6.12163302779464
"12","027","G1200270","2010","3","5","Florida","DeSoto County",34862,"","DeSoto County Florida",35818,35144,956,2.74224083529344,2.74224083529344,282,0.808903677356434,0.808903677356434
"12","029","G1200290","2010","3","5","Florida","Dixie County",16422,"","Dixie County Florida",14639,14998,-1783,-10.857386432834,10.857386432834,-1424,-8.67129460479844,8.67129460479844
"12","031","G1200310","2010","3","5","Florida","Duval County",864263,"","Duval County Florida",858957,941658,-5306,-0.613933490152882,0.613933490152882,77395,8.95502873546594,8.95502873546594
"12","033","G1200330","2010","3","5","Florida","Escambia County",297619,"","Escambia County Florida",301694,332336,4075,1.36920021907204,1.36920021907204,34717,11.6649138663862,11.6649138663862
"12","035","G1200350","2010","3","5","Florida","Flagler County",95696,"","Flagler County Florida",92173,100470,-3523,-3.6814495903695,3.6814495903695,4774,4.98871426182913,4.98871426182913
"12","037","G1200370","2010","3","5","Florida","Franklin County",11549,"","Franklin County Florida",11230,11688,-319,-2.76214390856351,2.76214390856351,139,1.20356740843363,1.20356740843363
"12","039","G1200390","2010","3","5","Florida","Gadsden County",46389,"","Gadsden County Florida",47699,49307,1310,2.82394533186747,2.82394533186747,2918,6.2902843346483,6.2902843346483
"12","041","G1200410","2010","3","5","Florida","Gilchrist County",16939,"","Gilchrist County Florida",17177,16150,238,1.40504161993034,1.40504161993034,-789,-4.65789007615562,4.65789007615562
"12","043","G1200430","2010","3","5","Florida","Glades County",12884,"","Glades County Florida",10862,11223,-2022,-15.6938838869916,15.6938838869916,-1661,-12.8919590189382,12.8919590189382
"12","045","G1200450","2010","3","5","Florida","Gulf County",15863,"","Gulf County Florida",15627,16987,-236,-1.48773876315955,1.48773876315955,1124,7.08567105843787,7.08567105843787
"12","047","G1200470","2010","3","5","Florida","Hamilton County",14799,"","Hamilton County Florida",14369,14148,-430,-2.90560172984661,2.90560172984661,-651,-4.39894587472126,4.39894587472126
"12","049","G1200490","2010","3","5","Florida","Hardee County",27731,"","Hardee County Florida",29692,29199,1961,7.07150842017958,7.07150842017958,1468,5.29371461541235,5.29371461541235
"12","051","G1200510","2010","3","5","Florida","Hendry County",39140,"","Hendry County Florida",39649,40015,509,1.30045988758304,1.30045988758304,875,2.23556463975473,2.23556463975473
"12","053","G1200530","2010","3","5","Florida","Hernando County",172778,"","Hernando County Florida",171725,169705,-1053,-0.609452592343933,0.609452592343933,-3073,-1.77858292143676,1.77858292143676
"12","055","G1200550","2010","3","5","Florida","Highlands County",98786,"","Highlands County Florida",98296,99634,-490,-0.49602170348025,0.49602170348025,848,0.858421233778066,0.858421233778066
"12","057","G1200570","2010","3","5","Florida","Hillsborough County",1229226,"","Hillsborough County Florida",1208406,1241196,-20820,-1.69374874921292,1.69374874921292,11970,0.97378350278956,0.97378350278956
"12","059","G1200590","2010","3","5","Florida","Holmes County",19927,"","Holmes County Florida",18724,19696,-1203,-6.03703517840116,6.03703517840116,-231,-1.15923119385758,1.15923119385758
"12","061","G1200610","2010","3","5","Florida","Indian River County",138028,"","Indian River County Florida",135613,153506,-2415,-1.74964499956531,1.74964499956531,15478,11.2136667922451,11.2136667922451
"12","063","G1200630","2010","3","5","Florida","Jackson County",49746,"","Jackson County Florida",50570,50239,824,1.65641458609737,1.65641458609737,493,0.99103445503156,0.99103445503156
"12","065","G1200650","2010","3","5","Florida","Jefferson County",14761,"","Jefferson County Florida",14015,14565,-746,-5.05385813969243,5.05385813969243,-196,-1.32782331820337,1.32782331820337
"12","067","G1200670","2010","3","5","Florida","Lafayette County",8870,"","Lafayette County Florida",8347,7534,-523,-5.89627959413754,5.89627959413754,-1336,-15.0620067643743,15.0620067643743
"12","069","G1200690","2010","3","5","Florida","Lake County",297052,"","Lake County Florida",314589,298206,17537,5.90368016374238,5.90368016374238,1154,0.388484171121554,0.388484171121554
"12","071","G1200710","2010","3","5","Florida","Lee County",618754,"","Lee County Florida",591305,656681,-27449,-4.43617334190971,4.43617334190971,37927,6.12957653607088,6.12957653607088
"12","073","G1200730","2010","3","5","Florida","Leon County",275487,"","Leon County Florida",267636,285027,-7851,-2.84986224395344,2.84986224395344,9540,3.46295832471224,3.46295832471224
"12","075","G1200750","2010","3","5","Florida","Levy County",40801,"","Levy County Florida",38907,38158,-1894,-4.64204308717924,4.64204308717924,-2643,-6.47778240729394,6.47778240729394
"12","077","G1200770","2010","3","5","Florida","Liberty County",8365,"","Liberty County Florida",7909,7347,-456,-5.45128511655708,5.45128511655708,-1018,-12.1697549312612,12.1697549312612
"12","079","G1200790","2010","3","5","Florida","Madison County",19224,"","Madison County Florida",18772,19937,-452,-2.35122763212651,2.35122763212651,713,3.70890553474823,3.70890553474823
"12","081","G1200810","2010","3","5","Florida","Manatee County",322833,"","Manatee County Florida",319336,329263,-3497,-1.08322259496396,1.08322259496396,6430,1.99174186034265,1.99174186034265
"12","083","G1200830","2010","3","5","Florida","Marion County",331298,"","Marion County Florida",327542,343829,-3756,-1.13372250964389,1.13372250964389,12531,3.78239530573683,3.78239530573683
"12","085","G1200850","2010","3","5","Florida","Martin County",146318,"","Martin County Florida",140197,147411,-6121,-4.183354064435,4.183354064435,1093,0.747003102830821,0.747003102830821
"12","086","G1200860","2010","3","5","Florida","Miami-Dade County",2496435,"","Miami-Dade County Florida",2525545,2592929,29110,1.16606280556073,1.16606280556073,96494,3.8652718776976,3.8652718776976
"12","087","G1200870","2010","3","5","Florida","Monroe County",73090,"","Monroe County Florida",73460,83613,370,0.506225201805993,0.506225201805993,10523,14.3973183746066,14.3973183746066
"12","089","G1200890","2010","3","5","Florida","Nassau County",73314,"","Nassau County Florida",71147,76129,-2167,-2.95577925089342,2.95577925089342,2815,3.83964863464004,3.83964863464004
"12","091","G1200910","2010","3","5","Florida","Okaloosa County",180822,"","Okaloosa County Florida",176056,204971,-4766,-2.63574122617823,2.63574122617823,24149,13.3551227173685,13.3551227173685
"12","093","G1200930","2010","3","5","Florida","Okeechobee County",39996,"","Okeechobee County Florida",40426,39454,430,1.07510751075108,1.07510751075108,-542,-1.35513551355136,1.35513551355136
"12","095","G1200950","2010","3","5","Florida","Orange County",1145956,"","Orange County Florida",1096536,1153811,-49420,-4.312556503042,4.312556503042,7855,0.685453891772459,0.685453891772459
"12","097","G1200970","2010","3","5","Florida","Osceola County",268685,"","Osceola County Florida",273892,293871,5207,1.93795708729553,1.93795708729553,25186,9.37380203584123,9.37380203584123
"12","099","G1200990","2010","3","5","Florida","Palm Beach County",1320134,"","Palm Beach County Florida",1287881,1306125,-32253,-2.44316107304259,2.44316107304259,-14009,-1.06118015292387,1.06118015292387
"12","101","G1201010","2010","3","5","Florida","Pasco County",464697,"","Pasco County Florida",472402,443598,7705,1.65806966690123,1.65806966690123,-21099,-4.5403779236793,4.5403779236793
"12","103","G1201030","2010","3","5","Florida","Pinellas County",916542,"","Pinellas County Florida",909788,957985,-6754,-0.736900218429706,0.736900218429706,41443,4.52166949250553,4.52166949250553
"12","105","G1201050","2010","3","5","Florida","Polk County",602095,"","Polk County Florida",584473,608447,-17622,-2.92678065753743,2.92678065753743,6352,1.05498301763011,1.05498301763011
"12","107","G1201070","2010","3","5","Florida","Putnam County",74364,"","Putnam County Florida",72544,74124,-1820,-2.44742079500834,2.44742079500834,-240,-0.322736808132968,0.322736808132968
"12","109","G1201090","2010","3","5","Florida","St. Johns County",190039,"","St. Johns County Florida",191159,185076,1120,0.589352711811786,0.589352711811786,-4963,-2.61156920421598,2.61156920421598
"12","111","G1201110","2010","3","5","Florida","St. Lucie County",277789,"","St. Lucie County Florida",268752,280796,-9037,-3.25318857118172,3.25318857118172,3007,1.08247626795877,1.08247626795877
"12","113","G1201130","2010","3","5","Florida","Santa Rosa County",151372,"","Santa Rosa County Florida",153068,144603,1696,1.12041857146632,1.12041857146632,-6769,-4.47176492349972,4.47176492349972
"12","115","G1201150","2010","3","5","Florida","Sarasota County",379448,"","Sarasota County Florida",370312,396549,-9136,-2.40770803904619,2.40770803904619,17101,4.50680989226455,4.50680989226455
"12","117","G1201170","2010","3","5","Florida","Seminole County",422718,"","Seminole County Florida",415181,435287,-7537,-1.78298534720547,1.78298534720547,12569,2.97337705042132,2.97337705042132
"12","119","G1201190","2010","3","5","Florida","Sumter County",93420,"","Sumter County Florida",78756,106111,-14664,-15.6968529222864,15.6968529222864,12691,13.5848854634982,13.5848854634982
"12","121","G1201210","2010","3","5","Florida","Suwannee County",41551,"","Suwannee County Florida",40130,37784,-1421,-3.41989362470217,3.41989362470217,-3767,-9.06596712473827,9.06596712473827
"12","123","G1201230","2010","3","5","Florida","Taylor County",22570,"","Taylor County Florida",21409,20253,-1161,-5.14399645547187,5.14399645547187,-2317,-10.2658396101019,10.2658396101019
"12","125","G1201250","2010","3","5","Florida","Union County",15535,"","Union County Florida",14511,14626,-1024,-6.59156742838751,6.59156742838751,-909,-5.85130350820727,5.85130350820727
"12","127","G1201270","2010","3","5","Florida","Volusia County",494593,"","Volusia County Florida",494368,522145,-225,-0.0454919499467239,0.0454919499467239,27552,5.57064091080949,5.57064091080949
"12","129","G1201290","2010","3","5","Florida","Wakulla County",30776,"","Wakulla County Florida",33130,32160,2354,7.64881726020276,7.64881726020276,1384,4.49701065765532,4.49701065765532
"12","131","G1201310","2010","3","5","Florida","Walton County",55043,"","Walton County Florida",55439,59261,396,0.719437530657849,0.719437530657849,4218,7.66309975837073,7.66309975837073
"12","133","G1201330","2010","3","5","Florida","Washington County",24896,"","Washington County Florida",23998,22619,-898,-3.60700514138817,3.60700514138817,-2277,-9.14604755784062,9.14604755784062
"13","001","G1300010","2010","3","5","Georgia","Appling County",18236,"","Appling County Georgia",18112,17866,-124,-0.679973678438254,0.679973678438254,-370,-2.0289537179206,2.0289537179206
"13","003","G1300030","2010","3","5","Georgia","Atkinson County",8375,"","Atkinson County Georgia",8146,7813,-229,-2.73432835820896,2.73432835820896,-562,-6.71044776119403,6.71044776119403
"13","005","G1300050","2010","3","5","Georgia","Bacon County",11096,"","Bacon County Georgia",10551,10299,-545,-4.91167988464311,4.91167988464311,-797,-7.18276856524874,7.18276856524874
"13","007","G1300070","2010","3","5","Georgia","Baker County",3451,"","Baker County Georgia",3452,4155,1,0.0289771080846132,0.0289771080846132,704,20.3998840915677,20.3998840915677
