"STATE","COUNTY","SUMLEV","NAME","CENSUS2020","POPESTIMATE042020","HUBasedPop042020","Error","PctError","AbsPctError","Error_HUBasedPop","PctError_HUBasedPop","AbsPctError_HUBasedPop"
"29","117","050","Livingston County",14557,14544,15510,-13,-0.0893041148588308,0.0893041148588308,953,6.54667857388198,6.54667857388198
"29","119","050","McDonald County",23303,22904,23243,-399,-1.71222589366176,1.71222589366176,-60,-0.25747757799425,0.25747757799425
"29","121","050","Macon County",15209,15109,15579,-100,-0.657505424419751,0.657505424419751,370,2.43277007035308,2.43277007035308
"29","123","050","Madison County",12626,12102,12270,-524,-4.15016632345953,4.15016632345953,-356,-2.81957864723586,2.81957864723586
"29","125","050","Maries County",8432,8789,9162,357,4.23387096774194,4.23387096774194,730,8.65749525616698,8.65749525616698
"29","127","050","Marion County",28525,28465,29474,-60,-0.21034180543383,0.21034180543383,949,3.32690622261174,3.32690622261174
"29","129","050","Mercer County",3538,3573,3758,35,0.989259468626343,0.989259468626343,220,6.21820237422272,6.21820237422272
"29","131","050","Miller County",24722,25744,25148,1022,4.13396974354826,4.13396974354826,426,1.72316155650837,1.72316155650837
"29","133","050","Mississippi County",12577,12830,14402,253,2.01160849169118,2.01160849169118,1825,14.5106146139779,14.5106146139779
"29","135","050","Moniteau County",15473,15647,15600,174,1.12453952045499,1.12453952045499,127,0.820784592515996,0.820784592515996
"29","137","050","Monroe County",8666,8662,8951,-4,-0.0461573967228248,0.0461573967228248,285,3.28871451650127,3.28871451650127
"29","139","050","Montgomery County",11322,11333,12564,11,0.0971559795089207,0.0971559795089207,1242,10.9697933227345,10.9697933227345
"29","141","050","Morgan County",21006,20729,20694,-277,-1.31867085594592,1.31867085594592,-312,-1.48528991716652,1.48528991716652
"29","143","050","New Madrid County",16434,16786,19148,352,2.14190093708166,2.14190093708166,2714,16.5145430205671,16.5145430205671
"29","145","050","Newton County",58648,58443,59505,-205,-0.349543036420679,0.349543036420679,857,1.46126040103669,1.46126040103669
"29","147","050","Nodaway County",21241,21818,24156,577,2.7164446118356,2.7164446118356,2915,13.7234593474883,13.7234593474883
"29","149","050","Oregon County",8635,10440,10853,1805,20.9033005211349,20.9033005211349,2218,25.6861609727852,25.6861609727852
"29","151","050","Osage County",13274,13563,14101,289,2.17718848877505,2.17718848877505,827,6.23022449902064,6.23022449902064
"29","153","050","Ozark County",8553,9091,9817,538,6.29019057640594,6.29019057640594,1264,14.7784403133403,14.7784403133403
"29","155","050","Pemiscot County",15661,15670,18305,9,0.057467594661899,0.057467594661899,2644,16.8827022540068,16.8827022540068
"29","157","050","Perry County",18956,19180,19688,224,1.18168389955687,1.18168389955687,732,3.8615741717662,3.8615741717662
"29","159","050","Pettis County",42980,42475,42141,-505,-1.17496510004653,1.17496510004653,-839,-1.95207073057236,1.95207073057236
"29","161","050","Phelps County",44638,44480,47654,-158,-0.353958510685963,0.353958510685963,3016,6.75657511537255,6.75657511537255
"29","163","050","Pike County",17587,17579,18650,-8,-0.0454881446523,0.0454881446523,1063,6.04423722067436,6.04423722067436
"29","165","050","Platte County",106718,106107,98803,-611,-0.572536966584831,0.572536966584831,-7915,-7.41674319233869,7.41674319233869
"29","167","050","Polk County",31519,32438,31905,919,2.91570164028047,2.91570164028047,386,1.22465814270757,1.22465814270757
"29","169","050","Pulaski County",53955,52703,56083,-1252,-2.32045222870911,2.32045222870911,2128,3.94402743026596,3.94402743026596
"29","171","050","Putnam County",4681,4686,4972,5,0.10681478316599,0.10681478316599,291,6.21662038026063,6.21662038026063
"29","173","050","Ralls County",10355,10285,10205,-70,-0.67600193143409,0.67600193143409,-150,-1.44857556735876,1.44857556735876
"29","175","050","Randolph County",24716,24504,25719,-212,-0.857743971516427,0.857743971516427,1003,4.05810001618385,4.05810001618385
"29","177","050","Ray County",23158,22927,23928,-231,-0.9974954659297,0.9974954659297,770,3.32498488643233,3.32498488643233
"29","179","050","Reynolds County",6096,6211,6690,115,1.88648293963255,1.88648293963255,594,9.74409448818898,9.74409448818898
"29","181","050","Ripley County",10679,13304,14200,2625,24.5809532727783,24.5809532727783,3521,32.9712519898867,32.9712519898867
"29","183","050","St. Charles County",405262,405210,409355,-52,-0.012831205491756,0.012831205491756,4093,1.00996392457225,1.00996392457225
"29","185","050","St. Clair County",9284,9618,9829,334,3.59758724687635,3.59758724687635,545,5.87031451960362,5.87031451960362
"29","186","050","Ste. Genevieve County",18479,17922,18479,-557,-3.0142323718816,3.0142323718816,0,0,0
"29","187","050","St. Francois County",66922,66608,70032,-314,-0.469202952691193,0.469202952691193,3110,4.64720121932997,4.64720121932997
"29","189","050","St. Louis County",1004125,994969,1009331,-9156,-0.911838665504793,0.911838665504793,5206,0.518461346943857,0.518461346943857
"29","195","050","Saline County",23333,22841,23497,-492,-2.10860155145074,2.10860155145074,164,0.702867183816912,0.702867183816912
"29","197","050","Schuyler County",4032,4555,4427,523,12.9712301587302,12.9712301587302,395,9.79662698412698,9.79662698412698
"29","199","050","Scotland County",4716,4885,4854,169,3.58354537743851,3.58354537743851,138,2.92620865139949,2.92620865139949
